id,type,posting_date,document_number,item_number,ordered_qty,delivered_qty,remaining_open_qty,from_whse_code,to_whse,remarks,special_instructions,branch_name,branch_name_v2,document_status,original_due_date,due_date,user_code,po_number,isms_so_number,cbm,total_cbm,customer_vendor_code,customer_vendor_name,status
4831,ITR,2025-10-17,348557,75UHD206,3,3,0,FWH14P1F,ABV157,,,,ABENSON TACLOBAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022283,0,0,,,Not Scheduled
4832,ITR,2025-10-17,348557,55QUHW01,1,1,0,FWH14P1F,ABV157,,,,ABENSON TACLOBAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022283,0.13,0.13,,,Not Scheduled
4833,ITR,2025-10-17,348558,SONIQUE SURF,5,5,0,FWH14P1F,MGA027,,,,METRO BETH,C,2025-10-21,2025-10-21,mmayorga,,202510-0022284,0,0,,,Not Scheduled
4834,ITR,2025-10-17,348558,55UHW201,5,5,0,FWH14P1F,MGA027,,,,METRO BETH,C,2025-10-21,2025-10-21,mmayorga,,202510-0022284,0.13,0.65,,,Not Scheduled
4835,ITR,2025-10-17,348558,43UHD206,3,3,0,FWH14P1F,MGA027,,,,METRO BETH,C,2025-10-21,2025-10-21,mmayorga,,202510-0022284,0,0,,,Not Scheduled
4836,ITR,2025-10-17,348559,43STW101,5,5,0,FWH14P1F,IMP033,,,,IMPERIAL TACLOBAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022314,0.09,0.45,,,Not Scheduled
4837,ITR,2025-10-17,348559,43UHD206,3,3,0,FWH14P1F,IMP033,,,,IMPERIAL TACLOBAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022314,0,0,,,Not Scheduled
4838,ITR,2025-10-17,348559,32STW102,10,10,0,FWH14P1F,IMP033,,,,IMPERIAL TACLOBAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022314,0,0,,,Not Scheduled
4839,ITR,2025-10-17,348560,75UHD206,2,2,0,FWH14P1F,EMC026,,,,EMCOR ILIGAN-CONSUNJI,C,2025-10-21,2025-10-21,mmayorga,,202510-0022319,0,0,,,Not Scheduled
4840,ITR,2025-10-17,348560,43UHD206,4,4,0,FWH14P1F,EMC026,,,,EMCOR ILIGAN-CONSUNJI,C,2025-10-21,2025-10-21,mmayorga,,202510-0022319,0,0,,,Not Scheduled
4841,ITR,2025-10-17,348560,65QUHW01,2,2,0,FWH14P1F,EMC026,,,,EMCOR ILIGAN-CONSUNJI,C,2025-10-21,2025-10-21,mmayorga,,202510-0022319,0.19,0.38,,,Not Scheduled
4842,ITR,2025-10-17,348561,SONIQUE SURF,5,5,0,FWH14P1F,ROB077,,,,ROBINSONS ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022323,0,0,,,Not Scheduled
4843,ITR,2025-10-17,348561,55QUHV06,2,2,0,FWH14P1F,ROB077,,,,ROBINSONS ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022323,0,0,,,Not Scheduled
4844,ITR,2025-10-17,348561,85UHW201,1,1,0,FWH14P1F,ROB077,,,,ROBINSONS ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022323,0,0,,,Not Scheduled
4845,ITR,2025-10-17,348561,32STW101,2,2,0,FWH14P1F,ROB077,,,,ROBINSONS ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022323,0.04,0.08,,,Not Scheduled
4846,ITR,2025-10-17,348562,55UHW201,5,5,0,FWH14P1F,EMC006,,,,EMCOR CDO-BORJA,C,2025-10-21,2025-10-21,mmayorga,,202510-0022326,0.13,0.65,,,Not Scheduled
4847,ITR,2025-10-17,348562,65QUHW01,1,1,0,FWH14P1F,EMC006,,,,EMCOR CDO-BORJA,C,2025-10-21,2025-10-21,mmayorga,,202510-0022326,0.19,0.19,,,Not Scheduled
4848,ITR,2025-10-17,348562,32STV104,3,3,0,FWH14P1F,EMC006,,,,EMCOR CDO-BORJA,C,2025-10-21,2025-10-21,mmayorga,,202510-0022326,0.05,0.15,,,Not Scheduled
4849,ITR,2025-10-17,348563,SONIQUE SURF,4,4,0,FWH14P1F,IMP015,,,,IMPERIAL ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022329,0,0,,,Not Scheduled
4850,ITR,2025-10-17,348563,43STW101,10,10,0,FWH14P1F,IMP015,,,,IMPERIAL ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022329,0.09,0.9,,,Not Scheduled
4851,ITR,2025-10-17,348563,55UHW201,4,4,0,FWH14P1F,IMP015,,,,IMPERIAL ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022329,0.13,0.52,,,Not Scheduled
4852,ITR,2025-10-17,348564,SWS-01,20,20,0,FWH14P1F,ABV057,,,,ABENSON LIMKETKAI CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022331,0,0,,,Not Scheduled
4853,ITR,2025-10-17,348564,SONIQUE SURF,5,5,0,FWH14P1F,ABV057,,,,ABENSON LIMKETKAI CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022331,0,0,,,Not Scheduled
4854,ITR,2025-10-17,348565,55QUHV06,2,2,0,FWH14P1F,SOL003,,,,SOLIDMARK ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022334,0,0,,,Not Scheduled
4855,ITR,2025-10-17,348565,43STV104,3,3,0,FWH14P1F,SOL003,,,,SOLIDMARK ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022334,0.09,0.27,,,Not Scheduled
4856,ITR,2025-10-17,348565,75UHD206,2,2,0,FWH14P1F,SOL003,,,,SOLIDMARK ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022334,0,0,,,Not Scheduled
4857,ITR,2025-10-17,348565,43UHD206,2,2,0,FWH14P1F,SOL003,,,,SOLIDMARK ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022334,0,0,,,Not Scheduled
4858,ITR,2025-10-17,348565,SONIQUE SURF,5,5,0,FWH14P1F,SOL003,,,,SOLIDMARK ILIGAN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022334,0,0,,,Not Scheduled
4859,ITR,2025-10-17,348566,SWS-01,10,10,0,FWH14P1F,IMP008,,,,IMPERIAL CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022335,0,0,,,Not Scheduled
4860,ITR,2025-10-17,348566,55QUHV06,5,5,0,FWH14P1F,IMP008,,,,IMPERIAL CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022335,0,0,,,Not Scheduled
4861,ITR,2025-10-17,348566,SONIQUE SURF,10,10,0,FWH14P1F,IMP008,,,,IMPERIAL CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022335,0,0,,,Not Scheduled
4862,ITR,2025-10-17,348567,65UHD206,2,2,0,FWH14P1F,IMP008,,,,IMPERIAL CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022335,0,0,,,Not Scheduled
4863,ITR,2025-10-17,348567,55UHW201,6,6,0,FWH14P1F,IMP008,,,,IMPERIAL CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022335,0.13,0.78,,,Not Scheduled
4864,ITR,2025-10-17,348567,85UHW201,2,2,0,FWH14P1F,IMP008,,,,IMPERIAL CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022335,0,0,,,Not Scheduled
4865,ITR,2025-10-17,348567,65QUHW01,4,4,0,FWH14P1F,IMP008,,,,IMPERIAL CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022335,0.19,0.76,,,Not Scheduled
4866,ITR,2025-10-17,348568,65QUHW01,2,2,0,FWH14P1F,IMP037,,CU,,IMPERIAL VALENCIA,C,2025-10-21,2025-10-21,mmayorga,,202510-0022339,0.19,0.38,,,Not Scheduled
4867,ITR,2025-10-17,348568,55QUHW01,1,1,0,FWH14P1F,IMP037,,CU,,IMPERIAL VALENCIA,C,2025-10-21,2025-10-21,mmayorga,,202510-0022339,0.13,0.13,,,Not Scheduled
4868,ITR,2025-10-17,348569,43STW101,7,7,0,FWH14P1F,ROB100,,,,ROBINSONS CENTRIO CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022340,0.09,0.63,,,Not Scheduled
4869,ITR,2025-10-17,348569,SWS-01,6,6,0,FWH14P1F,ROB100,,,,ROBINSONS CENTRIO CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022340,0,0,,,Not Scheduled
4870,ITR,2025-10-17,348569,SONIQUE SURF,2,2,0,FWH14P1F,ROB100,,,,ROBINSONS CENTRIO CDO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022340,0,0,,,Not Scheduled
4871,ITR,2025-10-17,348570,43STV104,5,5,0,FWH14P1F,QUC011,,,,CENTRAL QUALITY ZAMBOANGA,C,2025-10-21,2025-10-21,rexconde,59648-00,202510-0022317,0.09,0.45,,,Not Scheduled
4872,ITR,2025-10-17,348571,43UHD206,5,5,0,FWH14P1F,IMP076,,,,IMPERIAL ZAMBOANGA DOS,C,2025-10-21,2025-10-21,rexconde,,202510-0022321,0,0,,,Not Scheduled
4873,ITR,2025-10-17,348571,50QUHW01,3,3,0,FWH14P1F,IMP076,,,,IMPERIAL ZAMBOANGA DOS,C,2025-10-21,2025-10-21,rexconde,,202510-0022321,0.09,0.27,,,Not Scheduled
4874,ITR,2025-10-17,348571,32STW102,2,2,0,FWH14P1F,IMP076,,,,IMPERIAL ZAMBOANGA DOS,C,2025-10-21,2025-10-21,rexconde,,202510-0022321,0,0,,,Not Scheduled
4875,ITR,2025-10-17,348571,SONIQUE SURF,15,15,0,FWH14P1F,IMP076,,,,IMPERIAL ZAMBOANGA DOS,C,2025-10-21,2025-10-21,rexconde,,202510-0022321,0,0,,,Not Scheduled
4876,ITR,2025-10-17,348571,65UHD206,3,3,0,FWH14P1F,IMP076,,,,IMPERIAL ZAMBOANGA DOS,C,2025-10-21,2025-10-21,rexconde,,202510-0022321,0,0,,,Not Scheduled
4877,ITR,2025-10-17,348571,55QUHV06,2,2,0,FWH14P1F,IMP076,,,,IMPERIAL ZAMBOANGA DOS,C,2025-10-21,2025-10-21,rexconde,,202510-0022321,0,0,,,Not Scheduled
4878,ITR,2025-10-17,348572,SONIQUE RAVE 501,1,1,0,FWH14P1F,EMC007,,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022325,0,0,,,Not Scheduled
4879,ITR,2025-10-17,348572,SONIQUE VIBE 301,3,3,0,FWH14P1F,EMC007,,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022325,0,0,,,Not Scheduled
4880,ITR,2025-10-17,348572,SONIQUE LITE 201,5,5,0,FWH14P1F,EMC007,,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022325,0,0,,,Not Scheduled
4881,ITR,2025-10-17,348573,43STV104,4,4,0,FWH14P1F,EMC007,reversed PO,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022328,0.09,0.36,,,Not Scheduled
4882,ITR,2025-10-17,348573,SONIQUE SURF,6,6,0,FWH14P1F,EMC007,reversed PO,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022328,0,0,,,Not Scheduled
4883,ITR,2025-10-17,348573,50QUHW01,6,6,0,FWH14P1F,EMC007,reversed PO,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022328,0.09,0.54,,,Not Scheduled
4884,ITR,2025-10-17,348573,32STV104,11,11,0,FWH14P1F,EMC007,reversed PO,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022328,0.05,0.55,,,Not Scheduled
4885,ITR,2025-10-17,348574,SWS-01,15,15,0,FWH14P1F,EMC007,reversed PO,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022328,0,0,,,Not Scheduled
4886,ITR,2025-10-17,348574,55UHW201,15,15,0,FWH14P1F,EMC007,reversed PO,,,EMCOR SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022328,0.13,1.95,,,Not Scheduled
4887,ITR,2025-10-17,348575,SONIQUE VIBE 301,6,6,0,FWH14P1F,IMP005,,,,IMPERIAL BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022332,0,0,,,Not Scheduled
4888,ITR,2025-10-17,348576,32STW102,8,8,0,FWH14P1F,IMP005,,,,IMPERIAL BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022341,0,0,,,Not Scheduled
4889,ITR,2025-10-17,348576,SONIQUE SURF,10,10,0,FWH14P1F,IMP005,,,,IMPERIAL BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022341,0,0,,,Not Scheduled
4890,ITR,2025-10-17,348576,SWS-01,10,10,0,FWH14P1F,IMP005,,,,IMPERIAL BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022341,0,0,,,Not Scheduled
4891,ITR,2025-10-17,348577,43STW101,7,7,0,FWH14P1F,IMP005,,,,IMPERIAL BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022341,0.09,0.63,,,Not Scheduled
4892,ITR,2025-10-17,348578,SONIQUE VIBE 301,4,4,0,FWH14P1F,IMP071,,,,IMPERIAL SURIGAO DEL NORTE,C,2025-10-21,2025-10-21,rexconde,,202510-0022345,0,0,,,Not Scheduled
4893,ITR,2025-10-17,348579,55UHW201,22,22,0,FWH14P1F,IMP071,,,,IMPERIAL SURIGAO DEL NORTE,C,2025-10-21,2025-10-21,rexconde,,202510-0022346,0.13,2.86,,,Not Scheduled
4894,ITR,2025-10-17,348580,SWS-01,6,6,0,FWH14P1F,IMP071,,,,IMPERIAL SURIGAO DEL NORTE,C,2025-10-21,2025-10-21,rexconde,,202510-0022346,0,0,,,Not Scheduled
4895,ITR,2025-10-17,348580,75UHD206,3,3,0,FWH14P1F,IMP071,,,,IMPERIAL SURIGAO DEL NORTE,C,2025-10-21,2025-10-21,rexconde,,202510-0022346,0,0,,,Not Scheduled
4896,ITR,2025-10-17,348580,SONIQUE SURF,19,19,0,FWH14P1F,IMP071,,,,IMPERIAL SURIGAO DEL NORTE,C,2025-10-21,2025-10-21,rexconde,,202510-0022346,0,0,,,Not Scheduled
4897,ITR,2025-10-17,348581,SONIQUE LITE 201,1,1,0,FWH14P1F,ROB009,,,,ROBINSONS BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022348,0,0,,,Not Scheduled
4898,ITR,2025-10-17,348582,55UHW201,5,5,0,FWH14P1F,ROB009,,,,ROBINSONS BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022349,0.13,0.65,,,Not Scheduled
4899,ITR,2025-10-17,348582,SWS-01,10,10,0,FWH14P1F,ROB009,,,,ROBINSONS BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022349,0,0,,,Not Scheduled
4900,ITR,2025-10-17,348582,75UHD206,1,1,0,FWH14P1F,ROB009,,,,ROBINSONS BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022349,0,0,,,Not Scheduled
4901,ITR,2025-10-17,348582,43STW101,5,5,0,FWH14P1F,ROB009,,,,ROBINSONS BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022349,0.09,0.45,,,Not Scheduled
4902,ITR,2025-10-17,348582,SONIQUE SURF,8,8,0,FWH14P1F,ROB009,,,,ROBINSONS BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022349,0,0,,,Not Scheduled
4903,ITR,2025-10-17,348583,SONIQUE VIBE 301,3,3,0,FWH14P1F,ROB062,,,,ROBINSONS SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022351,0,0,,,Not Scheduled
4904,ITR,2025-10-17,348584,32STW101,4,4,0,FWH14P1F,ROB062,,,,ROBINSONS SAN FRANCISCO,C,2025-10-21,2025-10-21,rexconde,,202510-0022354,0.04,0.16,,,Not Scheduled
4905,ITR,2025-10-17,348585,SONIQUE VIBE 301,4,4,0,FWH14P1F,SOL001,,,,SOLIDMARK BUTUAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022356,0,0,,,Not Scheduled
4906,ITR,2025-10-17,348586,SONIQUE VIBE 301,5,5,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022357,0,0,,,Not Scheduled
4907,ITR,2025-10-17,348586,SONIQUE RAVE 501,2,2,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022357,0,0,,,Not Scheduled
4908,ITR,2025-10-17,348587,43STV104,7,7,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022358,0.09,0.63,,,Not Scheduled
4909,ITR,2025-10-17,348587,SWS-01,15,15,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022358,0,0,,,Not Scheduled
4910,ITR,2025-10-17,348587,75UHD206,1,1,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022358,0,0,,,Not Scheduled
4911,ITR,2025-10-17,348587,55UHW201,2,2,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022358,0.13,0.26,,,Not Scheduled
4912,ITR,2025-10-17,348588,SONIQUE SURF,10,10,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022358,0,0,,,Not Scheduled
4913,ITR,2025-10-17,348588,65UHD206,2,2,0,FWH14P1F,SOL013,,,,SOLIDMARK CABADBARAN,C,2025-10-21,2025-10-21,rexconde,,202510-0022358,0,0,,,Not Scheduled
4914,ITR,2025-10-17,348589,SWS-01,11,11,0,FWH14P1F,SOL007,,,,SOLIDMARK SURIGAO,C,2025-10-21,2025-10-21,rexconde,,202510-0022359,0,0,,,Not Scheduled
4915,ITR,2025-10-17,348589,75UHD206,1,1,0,FWH14P1F,SOL007,,,,SOLIDMARK SURIGAO,C,2025-10-21,2025-10-21,rexconde,,202510-0022359,0,0,,,Not Scheduled
4916,ITR,2025-10-17,348589,55UHW201,10,10,0,FWH14P1F,SOL007,,,,SOLIDMARK SURIGAO,C,2025-10-21,2025-10-21,rexconde,,202510-0022359,0.13,1.3,,,Not Scheduled
4917,ITR,2025-10-17,348589,32STV104,5,5,0,FWH14P1F,SOL007,,,,SOLIDMARK SURIGAO,C,2025-10-21,2025-10-21,rexconde,,202510-0022359,0.05,0.25,,,Not Scheduled
4918,ITR,2025-10-17,348590,SONIQUE SURF,14,14,0,FWH14P1F,SOL007,,,,SOLIDMARK SURIGAO,C,2025-10-21,2025-10-21,rexconde,,202510-0022359,0,0,,,Not Scheduled
4919,ITR,2025-10-17,348590,65UHD206,2,2,0,FWH14P1F,SOL007,,,,SOLIDMARK SURIGAO,C,2025-10-21,2025-10-21,rexconde,,202510-0022359,0,0,,,Not Scheduled
4920,ITR,2025-10-17,348590,43STV104,2,2,0,FWH14P1F,SOL007,,,,SOLIDMARK SURIGAO,C,2025-10-21,2025-10-21,rexconde,,202510-0022359,0.09,0.18,,,Not Scheduled
4921,ITR,2025-10-17,348591,50QUHW01,2,2,0,FWH14P1F,SEW017,,CU,,SAVERS VISAYAS AVE,C,2025-10-18,2025-10-18,rexconde,,,0.09,0.18,,,Not Scheduled
4922,ITR,2025-10-17,348592,43STV104,5,5,0,FWH07CEB,FFA008,,,,FIRST FAMILY PARKMALL,C,2025-10-20,2025-10-20,mmayorga,,202510-0022255,0.09,0.45,,,Not Scheduled
4923,ITR,2025-10-17,348592,55UHW201,5,5,0,FWH07CEB,FFA008,,,,FIRST FAMILY PARKMALL,C,2025-10-20,2025-10-20,mmayorga,,202510-0022255,0.13,0.65,,,Not Scheduled
4924,ITR,2025-10-17,348592,85UHW201,2,2,0,FWH07CEB,FFA008,,,,FIRST FAMILY PARKMALL,C,2025-10-20,2025-10-20,mmayorga,,202510-0022255,0,0,,,Not Scheduled
4925,ITR,2025-10-17,348592,SWS-01,10,10,0,FWH07CEB,FFA008,,,,FIRST FAMILY PARKMALL,C,2025-10-20,2025-10-20,mmayorga,,202510-0022255,0,0,,,Not Scheduled
4926,ITR,2025-10-17,348593,43UHD205,10,10,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022264,0.09,0.9,,,Not Scheduled
4927,ITR,2025-10-17,348593,SWS-01,20,20,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022264,0,0,,,Not Scheduled
4928,ITR,2025-10-17,348594,55QUHW01,4,4,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022264,0.13,0.52,,,Not Scheduled
4929,ITR,2025-10-17,348594,32STV104,10,10,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022264,0.05,0.5,,,Not Scheduled
4930,ITR,2025-10-17,348594,55UHW201,6,6,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022264,0.13,0.78,,,Not Scheduled
4931,ITR,2025-10-17,348594,50QUHW01,5,5,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022264,0.09,0.45,,,Not Scheduled
4932,ITR,2025-10-17,348595,43STV104,10,10,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022264,0.09,0.9,,,Not Scheduled
4933,ITR,2025-10-17,348596,SONIQUE VIBE 301,3,3,0,FWH07CEB,MGA018,,,,METRO MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022265,0,0,,,Not Scheduled
4934,ITR,2025-10-17,348597,32STW101,6,6,0,FWH07CEB,ABV145,,,,ABENSON COLONNADE MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022266,0.04,0.24,,,Not Scheduled
4935,ITR,2025-10-17,348597,43STW101,3,3,0,FWH07CEB,ABV145,,,,ABENSON COLONNADE MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022266,0.09,0.27,,,Not Scheduled
4936,ITR,2025-10-17,348597,SWS-01,3,3,0,FWH07CEB,ABV145,,,,ABENSON COLONNADE MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022266,0,0,,,Not Scheduled
4937,ITR,2025-10-17,348598,65UHD205,1,1,0,FWH07CEB,IMP021,,,,IMPERIAL MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022268,0.25,0.25,,,Not Scheduled
4938,ITR,2025-10-17,348598,55UHW201,3,3,0,FWH07CEB,IMP021,,,,IMPERIAL MANDAUE,C,2025-10-20,2025-10-20,mmayorga,,202510-0022268,0.13,0.39,,,Not Scheduled
4939,ITR,2025-10-17,348599,43STV104,5,5,0,FWH07CEB,FFA002,,,,FIRST FAMILY DOWNTOWN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022274,0.09,0.45,,,Not Scheduled
4940,ITR,2025-10-17,348599,65UHD205,2,2,0,FWH07CEB,FFA002,,,,FIRST FAMILY DOWNTOWN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022274,0.25,0.5,,,Not Scheduled
4941,ITR,2025-10-17,348599,SWS-01,5,5,0,FWH07CEB,FFA002,,,,FIRST FAMILY DOWNTOWN,C,2025-10-21,2025-10-21,mmayorga,,202510-0022274,0,0,,,Not Scheduled
4942,ITR,2025-10-17,348600,43STW101,10,10,0,FWH07CEB,IMP031,,,,IMPERIAL STO. NINO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022275,0.09,0.9,,,Not Scheduled
4943,ITR,2025-10-17,348600,43UHD205,5,5,0,FWH07CEB,IMP031,,,,IMPERIAL STO. NINO,C,2025-10-21,2025-10-21,mmayorga,,202510-0022275,0.09,0.45,,,Not Scheduled
4944,ITR,2025-10-17,348601,65UHD205,1,1,0,FWH07CEB,ROB028,,,,ROBINSONS GALLERIA CEBU,C,2025-10-21,2025-10-21,mmayorga,,202510-0022276,0.25,0.25,,,Not Scheduled
4945,ITR,2025-10-17,348601,43UHD205,2,2,0,FWH07CEB,ROB028,,,,ROBINSONS GALLERIA CEBU,C,2025-10-21,2025-10-21,mmayorga,,202510-0022276,0.09,0.18,,,Not Scheduled
4946,ITR,2025-10-17,348601,43STW101,1,1,0,FWH07CEB,ROB028,,,,ROBINSONS GALLERIA CEBU,C,2025-10-21,2025-10-21,mmayorga,,202510-0022276,0.09,0.09,,,Not Scheduled
4947,ITR,2025-10-17,348601,SWS-01,2,2,0,FWH07CEB,ROB028,,,,ROBINSONS GALLERIA CEBU,C,2025-10-21,2025-10-21,mmayorga,,202510-0022276,0,0,,,Not Scheduled
4948,ITR,2025-10-17,348602,43STW101,6,6,0,FWH14P1F,ABK001,,,,ABENSON GENSAN,C,2025-10-21,2025-10-21,vmindana,,202510-0022285,0.09,0.54,,,Not Scheduled
4949,ITR,2025-10-17,348602,50QUHW01,2,2,0,FWH14P1F,ABK001,,,,ABENSON GENSAN,C,2025-10-21,2025-10-21,vmindana,,202510-0022285,0.09,0.18,,,Not Scheduled
4950,ITR,2025-10-17,348602,55UHW201,4,4,0,FWH14P1F,ABK001,,,,ABENSON GENSAN,C,2025-10-21,2025-10-21,vmindana,,202510-0022285,0.13,0.52,,,Not Scheduled
4951,ITR,2025-10-17,348602,65UHD206,3,3,0,FWH14P1F,ABK001,,,,ABENSON GENSAN,C,2025-10-21,2025-10-21,vmindana,,202510-0022285,0,0,,,Not Scheduled
4952,ITR,2025-10-17,348602,SONIQUE SURF,5,5,0,FWH14P1F,ABK001,,,,ABENSON GENSAN,C,2025-10-21,2025-10-21,vmindana,,202510-0022285,0,0,,,Not Scheduled
4953,ITR,2025-10-17,348602,SWS-01,10,10,0,FWH14P1F,ABK001,,,,ABENSON GENSAN,C,2025-10-21,2025-10-21,vmindana,,202510-0022285,0,0,,,Not Scheduled
4954,ITR,2025-10-17,348603,43STV104,5,5,0,FWH14P1F,EMC042,,,,EMCOR GENSAN HIGHWAY,C,2025-10-21,2025-10-21,vmindana,OP310-000007624,202510-0022286,0.09,0.45,,,Not Scheduled
4955,ITR,2025-10-17,348603,50QUHW01,5,5,0,FWH14P1F,EMC042,,,,EMCOR GENSAN HIGHWAY,C,2025-10-21,2025-10-21,vmindana,OP310-000007624,202510-0022286,0.09,0.45,,,Not Scheduled
4956,ITR,2025-10-17,348603,55UHW201,5,5,0,FWH14P1F,EMC042,,,,EMCOR GENSAN HIGHWAY,C,2025-10-21,2025-10-21,vmindana,OP310-000007624,202510-0022286,0.13,0.65,,,Not Scheduled
4957,ITR,2025-10-17,348604,SONIQUE SURF,5,5,0,FWH14P1F,EMC042,,FREEBIES,,EMCOR GENSAN HIGHWAY,C,2025-10-21,2025-10-21,vmindana,,202510-0022286,0,0,,,Not Scheduled
4958,ITR,2025-10-17,348605,32STV104,20,20,0,FWH14P1F,EMC002,,CU,,EMCOR MARBEL,C,2025-10-21,2025-10-21,vmindana,OP310-000007542,202510-0022287,0.05,1,,,Not Scheduled
4959,ITR,2025-10-17,348606,50QUHW01,5,5,0,FWH14P1F,EMC002,,,,EMCOR MARBEL,C,2025-10-21,2025-10-21,vmindana,OP310-000007606,202510-0022287,0.09,0.45,,,Not Scheduled
